Area Name,Calendar Year,Labor Force,Employed,Unemployed,Unemployment Rate
Venango County,2024,"20,700","19,900",800,4
Warren County,1990,"21,600","20,600","1,000",4.6
Warren County,1991,"22,500","21,100","1,500",6.5
Warren County,1992,"22,600","20,900","1,700",7.6
Warren County,1993,"22,400","20,900","1,500",6.8
Warren County,1994,"22,200","20,900","1,300",5.7
Warren County,1995,"21,900","20,800","1,100",4.9
Warren County,1996,"21,800","20,600","1,200",5.3
Warren County,1997,"21,500","20,300","1,100",5.2
Warren County,1998,"21,000","20,000","1,000",4.7
Warren County,1999,"20,600","19,700",800,4.1
Warren County,2000,"22,200","21,400",800,3.8
Warren County,2001,"22,600","21,600","1,100",4.7
Warren County,2002,"22,600","21,300","1,300",5.7
Warren County,2003,"21,300","20,000","1,300",6.3
Warren County,2004,"21,400","20,200","1,200",5.6
Warren County,2005,"21,300","20,200","1,100",5
Warren County,2006,"21,200","20,100","1,100",5.2
Warren County,2007,"21,600","20,500","1,000",4.8
Warren County,2008,"21,900","20,800","1,200",5.3
Warren County,2009,"22,000","20,300","1,700",7.8
Warren County,2010,"20,800","19,200","1,700",8
Warren County,2011,"20,400","18,900","1,500",7.3
Warren County,2012,"20,600","19,200","1,400",6.6
Warren County,2013,"20,400","19,200","1,200",6.1
Warren County,2014,"20,300","19,200","1,100",5.4
Warren County,2015,"20,100","19,100","1,000",5.1
Warren County,2016,"18,700","17,700","1,100",5.7
Warren County,2017,"18,300","17,200","1,000",5.7
Warren County,2018,"18,000","17,200",900,4.8
Warren County,2019,"17,900","17,100",800,4.7
Warren County,2020,"17,700","16,200","1,500",8.4
Warren County,2021,"16,800","15,700","1,100",6.6
Warren County,2022,"16,400","15,600",800,4.6
Warren County,2023,"16,300","15,600",700,4.1
Warren County,2024,"16,100","15,500",600,3.9
Washington County,1990,"90,100","84,800","5,300",5.8
Washington County,1991,"91,800","85,300","6,400",7
Washington County,1992,"93,400","86,500","6,900",7.4
Washington County,1993,"94,700","87,600","7,100",7.5
Washington County,1994,"95,100","88,100","7,000",7.3
Washington County,1995,"94,700","88,300","6,400",6.8
Washington County,1996,"95,600","90,200","5,400",5.7
Washington County,1997,"96,900","91,700","5,200",5.3
Washington County,1998,"97,300","92,300","5,000",5.1
Washington County,1999,"98,100","93,300","4,800",4.9
Washington County,2000,"98,800","94,100","4,600",4.7
Washington County,2001,"100,900","95,700","5,200",5.2
Washington County,2002,"101,400","95,400","6,000",5.9
Washington County,2003,"101,300","95,100","6,200",6.1
Washington County,2004,"102,000","96,200","5,800",5.7
Washington County,2005,"102,800","97,100","5,700",5.5
Washington County,2006,"103,800","98,600","5,300",5.1
Washington County,2007,"104,800","99,700","5,000",4.8
Washington County,2008,"107,000","101,300","5,600",5.3
Washington County,2009,"107,000","98,900","8,100",7.6
Washington County,2010,"105,000","96,800","8,200",7.8
Washington County,2011,"105,800","98,200","7,600",7.1
Washington County,2012,"107,500","100,000","7,500",7
Washington County,2013,"107,100","100,000","7,100",6.7
Washington County,2014,"106,700","100,500","6,200",5.9
Washington County,2015,"107,600","101,400","6,100",5.7
Washington County,2016,"106,700","100,100","6,500",6.1
Washington County,2017,"105,800","100,100","5,700",5.4
Washington County,2018,"105,700","101,000","4,800",4.5
Washington County,2019,"106,500","101,700","4,800",4.5
Washington County,2020,"105,100","95,400","9,700",9.3
Washington County,2021,"103,400","97,000","6,400",6.2
Washington County,2022,"103,600","99,100","4,500",4.4
Washington County,2023,"105,200","101,300","3,900",3.7
Washington County,2024,"105,500","101,700","3,800",3.6
Wayne County,1990,"19,300","18,000","1,300",6.8
Wayne County,1991,"19,500","17,500","1,900",10
Wayne County,1992,"19,200","17,300","2,000",10.3
Wayne County,1993,"18,800","17,000","1,800",9.6
Wayne County,1994,"18,700","16,900","1,800",9.5
Wayne County,1995,"18,900","17,200","1,700",8.9
Wayne County,1996,"18,900","17,300","1,700",8.8
Wayne County,1997,"19,000","17,400","1,500",8.2
Wayne County,1998,"19,100","17,800","1,300",6.8
Wayne County,1999,"19,900","18,700","1,200",6.2
Wayne County,2000,"22,700","21,700","1,000",4.6
Wayne County,2001,"23,000","21,900","1,100",4.9
Wayne County,2002,"23,900","22,700","1,200",5.1
Wayne County,2003,"23,600","22,400","1,200",5.1
Wayne County,2004,"24,100","22,900","1,200",5.1
Wayne County,2005,"24,900","23,700","1,200",4.8
Wayne County,2006,"25,400","24,300","1,100",4.3
Wayne County,2007,"25,800","24,700","1,100",4.4
Wayne County,2008,"25,900","24,500","1,400",5.3
Wayne County,2009,"25,800","23,900","1,900",7.4
Wayne County,2010,"23,600","21,700","1,800",7.8
Wayne County,2011,"23,200","21,400","1,800",7.9
Wayne County,2012,"23,100","21,300","1,800",7.8
Wayne County,2013,"22,700","21,000","1,700",7.6
Wayne County,2014,"22,500","21,000","1,500",6.5
Wayne County,2015,"22,500","21,100","1,300",6
Wayne County,2016,"21,800","20,500","1,300",6
Wayne County,2017,"21,600","20,500","1,200",5.4
Wayne County,2018,"21,600","20,500","1,100",5.1
Wayne County,2019,"21,700","20,600","1,100",4.9
Wayne County,2020,"21,400","19,400","2,000",9.3
Wayne County,2021,"21,400","20,000","1,400",6.4
Wayne County,2022,"21,700","20,600","1,100",5
Wayne County,2023,"21,900","20,900","1,000",4.4
Wayne County,2024,"22,200","21,200",900,4.2
Westmoreland County,1990,"170,900","160,800","10,100",5.9
Westmoreland County,1991,"173,800","161,800","12,000",6.9
Westmoreland County,1992,"177,400","164,100","13,200",7.4
Westmoreland County,1993,"179,700","166,000","13,800",7.7
Westmoreland County,1994,"179,900","166,800","13,200",7.3
Westmoreland County,1995,"180,400","168,300","12,100",6.7
Westmoreland County,1996,"182,600","171,900","10,700",5.9
Westmoreland County,1997,"184,700","174,500","10,200",5.5
Westmoreland County,1998,"185,100","175,300","9,800",5.3
Westmoreland County,1999,"185,800","176,700","9,100",4.9
Westmoreland County,2000,"182,300","173,700","8,600",4.7
Westmoreland County,2001,"185,400","175,800","9,500",5.2
Westmoreland County,2002,"185,300","174,600","10,700",5.8
Westmoreland County,2003,"184,500","173,400","11,100",6
Westmoreland County,2004,"185,500","174,600","10,900",5.9
Westmoreland County,2005,"185,100","175,200","9,900",5.3
Westmoreland County,2006,"186,700","177,200","9,500",5.1
Westmoreland County,2007,"187,100","178,100","9,000",4.8
Westmoreland County,2008,"190,000","179,800","10,200",5.3
Westmoreland County,2009,"189,700","175,000","14,700",7.8
Westmoreland County,2010,"184,800","170,100","14,700",7.9
Westmoreland County,2011,"185,700","172,100","13,600",7.3
Westmoreland County,2012,"187,700","174,300","13,400",7.1
Westmoreland County,2013,"186,500","174,000","12,500",6.7
Westmoreland County,2014,"184,200","173,400","10,800",5.8
Westmoreland County,2015,"184,500","174,300","10,200",5.5
Westmoreland County,2016,"182,400","171,700","10,700",5.9
Westmoreland County,2017,"180,400","170,800","9,600",5.3
Westmoreland County,2018,"180,000","171,800","8,300",4.6
Westmoreland County,2019,"180,700","172,600","8,100",4.5
Westmoreland County,2020,"176,900","161,100","15,900",9
Westmoreland County,2021,"173,300","163,000","10,300",5.9
Westmoreland County,2022,"173,400","165,800","7,600",4.4
Westmoreland County,2023,"175,300","168,800","6,600",3.8
Westmoreland County,2024,"176,000","169,500","6,400",3.7
Wyoming County,1990,"13,800","12,800",900,6.8
Wyoming County,1991,"14,000","12,800","1,200",8.4
Wyoming County,1992,"14,600","13,100","1,500",10.1
Wyoming County,1993,"14,800","13,400","1,400",9.3
Wyoming County,1994,"14,900","13,600","1,200",8.3
Wyoming County,1995,"14,900","13,700","1,200",7.7
Wyoming County,1996,"15,400","14,100","1,200",8
Wyoming County,1997,"15,600","14,300","1,300",8.2
Wyoming County,1998,"15,500","14,300","1,100",7.3
Wyoming County,1999,"15,300","14,500",900,5.7
Wyoming County,2000,"13,900","13,200",700,4.9
Wyoming County,2001,"14,000","13,300",700,5.2
Wyoming County,2002,"14,000","13,100",800,6
Wyoming County,2003,"14,000","13,200",800,6
Wyoming County,2004,"14,200","13,400",900,6.1
Wyoming County,2005,"14,300","13,600",700,5.2
Wyoming County,2006,"14,400","13,700",800,5.3
Wyoming County,2007,"14,500","13,700",800,5.5
Wyoming County,2008,"14,600","13,700",900,6.1
Wyoming County,2009,"14,500","13,300","1,200",8.5
Wyoming County,2010,"14,300","13,100","1,200",8.4
Wyoming County,2011,"14,300","13,100","1,200",8.5
Wyoming County,2012,"14,400","13,100","1,200",8.7
Wyoming County,2013,"14,300","13,100","1,200",8.3
Wyoming County,2014,"14,300","13,400","1,000",6.8
Wyoming County,2015,"14,200","13,400",900,6.2
Wyoming County,2016,"13,500","12,600",900,6.4
Wyoming County,2017,"13,200","12,400",700,5.6
Wyoming County,2018,"12,900","12,300",600,4.9
Wyoming County,2019,"12,700","12,100",600,5.1
Wyoming County,2020,"12,400","11,300","1,100",8.7
Wyoming County,2021,"12,300","11,500",800,6.3
Wyoming County,2022,"12,500","11,900",600,4.9
Wyoming County,2023,"12,500","12,000",500,4.2
Wyoming County,2024,"12,500","12,000",500,4
York County,1990,"186,400","177,600","8,800",4.7
York County,1991,"187,100","176,900","10,200",5.4
York County,1992,"189,300","177,700","11,600",6.1
York County,1993,"189,300","179,500","9,900",5.2
York County,1994,"189,700","181,100","8,600",4.5
York County,1995,"193,000","185,000","8,100",4.2
York County,1996,"195,500","186,600","8,800",4.5
York County,1997,"196,400","188,400","8,000",4.1
York County,1998,"195,500","188,100","7,300",3.7
York County,1999,"198,500","191,300","7,200",3.6
York County,2000,"209,700","202,600","7,000",3.4
York County,2001,"211,700","202,500","9,100",4.3
York County,2002,"211,600","201,400","10,100",4.8
York County,2003,"210,500","200,200","10,300",4.9
York County,2004,"215,600","206,100","9,600",4.4
York County,2005,"220,000","210,700","9,300",4.2
York County,2006,"223,600","214,400","9,200",4.1
York County,2007,"226,800","217,800","9,000",4
York County,2008,"230,400","219,400","10,900",4.8
York County,2009,"227,900","209,500","18,500",8.1
York County,2010,"229,800","211,200","18,600",8.1
York County,2011,"230,400","213,600","16,800",7.3
York County,2012,"233,300","216,500","16,700",7.2
York County,2013,"232,300","217,300","15,000",6.5
York County,2014,"231,800","219,100","12,700",5.5
York County,2015,"234,500","223,100","11,400",4.9
York County,2016,"234,600","223,700","10,800",4.6
York County,2017,"234,300","223,800","10,500",4.5
York County,2018,"234,600","225,200","9,400",4
York County,2019,"236,200","227,200","9,000",3.8
York County,2020,"234,500","216,000","18,400",7.9
York County,2021,"233,400","221,500","11,900",5.1
York County,2022,"236,100","227,500","8,600",3.6
York County,2023,"239,800","232,000","7,800",3.2
York County,2024,"240,200","232,100","8,200",3.4
